0,1,2,3,4,5,6,7
0.08826399,-0.05265984,-0.50367732,0.2495582,-0.17242103,-0.08365573,-0.3491352,-0.29065799
0.79039721,-0.3824133,-0.13913461,0.09053975,-0.01460965,-0.11877679,0.03736958,0.23610906
-0.08818661,0.02173302,-0.30415341,-0.38950424,-0.13092204,-0.0404953,-0.46501625,0.06685653
-0.32122992,-0.36091755,-0.0372258,-0.08089467,-0.11375812,-0.44592176,-0.11177762,0.12155651
-0.14049746,-0.03936587,0.01104758,-0.36182116,0.06890166,0.28421072,-0.0019715,0.23272818
0.06251418,-0.26339392,-0.00033897,-0.2851037,-0.21410646,-0.30136139,0.33133793,-0.08101267
0.09616183,0.2482735,0.03567613,0.11042481,0.36990618,0.3767466,-0.49633329,-0.34625837
-0.20186285,0.02434189,0.0581754,-0.07668509,0.43363186,0.40482788,0.04103296,-0.38109735
0.31171447,0.47039339,-0.00825188,0.22035716,-0.31847889,0.02867456,0.20834882,0.0686631
-0.1359806,0.0347445,-0.41526773,0.05235605,0.30555233,-0.2561737,-0.33582591,-0.1748458
0.28255772,0.02505115,-0.30566863,0.16840463,-0.15434408,-0.06365581,0.11739955,0.30403879
0.10483081,0.03087939,0.1047868,-0.14813312,-0.26157329,0.26727144,-0.09580987,0.07398359
0.07728313,0.57968859,-0.42026627,0.03816702,0.05094663,0.22606308,0.27286742,-0.07066391
0.20358939,-0.1168831,-0.14685495,0.31880357,0.23198984,0.07141901,0.23817226,0.20057283
-0.14258448,-0.0414608,0.17651634,0.76246445,0.47920896,-0.48589321,0.16691838,0.44256206
0.26343122,-0.22498466,-0.01803786,0.14786188,-0.04101246,-0.30803509,-0.17498817,0.36318173
0.14872474,-0.0695756,-0.0114514,-0.16628843,-0.02455168,-0.20444172,0.21134341,0.32010002
-0.05994384,-0.0555679,-0.44128315,0.05592021,-0.16119163,-0.16415047,-0.28893908,0.5130112
0.00479614,-0.11262638,-0.37668128,0.2859753,0.09525843,-0.51815424,0.26868553,0.58618693
0.00237295,-0.060551,-0.11171876,0.129815,-0.55837923,0.25535097,-0.3817628,0.00669825
0.02251841,-0.16063108,0.08756908,-0.2276903,0.20719892,-0.13700437,0.33515044,-0.00511217
-0.1008971,0.19118977,0.0893927,-0.35933056,-0.25926137,-0.11022722,-0.7800948,0.19502658
-0.04690482,0.03124377,0.07848552,0.1853461,0.17017808,0.09313965,-0.56710959,-0.02742311
0.00679603,-0.44929794,-0.33281394,0.21333714,0.60680795,-0.64952206,-0.53257275,-0.25189803
0.39755943,0.28425239,-0.06269763,0.06661307,-0.08182747,0.27622894,0.30829178,-0.37666273
0.52876979,0.85268076,-0.16300114,-0.1909864,-0.12246264,-0.49157024,-0.12927217,-0.39700878
0.0791111,-0.1981907,-0.17265372,0.46108753,0.14760175,-0.14923345,0.07941829,0.32746642
0.29987566,-0.52866174,-0.44170671,-0.33142021,-0.31820107,0.29010471,-0.30145227,-0.31671551
0.52862101,0.13469457,-0.19029947,-0.12863461,-0.15189336,-0.51875412,0.14247456,0.19860247
-0.17185595,-0.50837748,-0.19514695,0.02524792,-0.2988052,0.0572195,-0.03742428,-0.08395675
0.3283081,-0.18750719,-0.00480262,-0.53588528,0.46958174,-0.06692467,-0.09967925,-0.37161848
0.16246925,-0.0300765,-0.24088818,0.12174375,-0.21066557,-0.1757691,-0.18398915,-0.27803702
-0.00947088,-0.00063675,-0.15015343,0.31159568,-0.24241153,0.32196768,-0.61569805,-0.15340783
0.08948045,-0.45171082,-0.29544192,0.16042568,-0.02561579,-0.71451487,0.57903039,-0.01311338
-0.03766379,-0.43464241,-0.12478887,0.15059624,-0.17507138,0.1789129,0.137153,0.51335844
-0.25849569,-0.02473015,0.0861031,-0.0964894,0.30693031,0.09632405,-0.10011186,0.27356128
-0.08674478,0.47002123,-0.19151808,-0.4957798,0.03661297,0.18208853,-0.10889882,0.11279209
-0.00138813,0.17506072,0.12712506,-0.02424634,0.28548214,0.01649376,-0.45494603,0.39908477
0.04832719,-0.26001693,-0.04198996,0.20638571,0.52581237,0.27898069,0.11316887,0.208682
0.43516966,-0.4482368,0.36383392,-0.07750055,0.1284505,-0.23715986,-0.11131137,-0.58382141
0.10547425,-0.28498414,0.18754026,-0.12974016,-0.04509588,0.04456816,-0.4237468,0.11944714
0.25487971,0.0912713,-0.04809612,-0.63886138,0.34773313,-0.39612482,-0.21199536,0.18874573
0.40051139,-0.33502802,-0.3805723,0.11395541,-0.29141651,-0.0776701,0.32163526,-0.55059387
-0.43052525,-0.11420288,0.13038445,-0.18730141,0.38403653,-0.51185409,-0.10161524,0.16034184
0.19522702,-0.849132,-0.39940633,-0.63785375,0.28011155,-0.06742339,0.51098563,0.0464068
0.33283389,0.11214587,0.25427535,0.21153148,-0.12276671,-0.03540433,-0.44660944,0.2107421
0.07064612,-0.05030024,-0.25299652,0.10369594,0.03860552,-0.31857165,-0.07573502,0.40346932
0.03393282,0.07164742,-0.33905856,-0.19754024,0.22904898,-0.20265371,-0.28618219,0.29368306
0.22286737,0.19467487,-0.46959428,0.20084831,0.01055313,-0.12284474,-0.21004786,-0.09599315
0.02296536,-0.19795463,-0.13216363,0.12887395,-0.00182589,-0.24871781,-0.09950615,-0.09354457
-0.3005728,0.16070246,-0.17004784,0.24702899,-0.57552764,-0.21532572,-0.02877958,-0.1420033
-0.06855156,0.11241196,0.1598355,0.34028907,0.22611272,-0.64531123,0.09539444,0.14171313
0.15571037,-0.04162068,-0.80015718,-0.24591236,0.46497804,-0.22459967,-0.24374213,0.5947379
-0.08524305,0.0757265,-0.19319888,-0.13370859,-0.1022299,-0.10848403,-0.30889165,-0.32067713
0.56562756,-0.07370351,0.09154775,0.25435912,0.07493785,-0.49295276,-0.22620071,0.24884523
0.31762791,-0.01786352,-0.05869252,-0.05068291,-0.68948635,-0.39558021,-0.11508754,0.14084658
0.13957766,0.64418831,-0.41445589,0.3282889,-0.45684635,-0.29498368,-0.16816412,0.32282037
0.09195463,-0.25922917,-0.1477976,0.36755308,0.5482784,-0.00326188,-0.26297237,0.13591686
0.40363492,0.03677223,0.42529482,0.12718556,-0.07052983,-0.41411069,-0.02346775,-0.14142444
0.38084739,-0.41863533,-0.3777015,0.36733732,-0.25207828,-0.47646287,-0.31444302,-0.02053595
-0.00240035,-0.41941994,-0.23972846,0.11847696,-0.16136936,-0.03326875,-0.4605632,0.17877689
-0.31812926,-0.31839853,-0.00273216,0.25869557,-0.31880462,-0.16751387,0.09702408,0.14281892
-0.04955358,0.1745385,-0.10592822,0.05498907,0.20908674,-0.1194481,-0.14835041,0.08417307
0.16221509,0.03793175,0.1038419,-0.05912787,0.52722918,-0.42571344,-0.53472327,0.31394065
0.1498204,0.09105285,-0.12101812,0.12816081,0.19515145,-0.06164668,0.0689243,-0.68278219
0.32943125,0.30578813,-0.767559,-0.1019221,-0.14523449,-0.16784589,-0.29798603,0.52590474
0.06655599,0.0197031,-0.64884812,-0.00485538,0.09295053,0.21236593,0.22152788,0.12236362
-0.03097782,-0.44914186,0.27322984,0.03966124,-0.33791127,0.00469233,0.16872292,0.06516835
0.27733503,-0.05216115,0.04494679,-0.25074412,0.28706717,-0.04452609,-0.46000934,-0.06633299
0.13625144,-0.06336067,0.11037938,-0.21317909,0.01874452,0.63972509,-0.24041476,-0.07654214
0.53069988,0.01804866,-0.39645883,0.40760334,0.0818096,-0.42107865,0.13107245,0.22339088
0.00829798,0.18211157,-0.1780123,0.09712623,0.52195683,-0.09799086,0.39375654,0.02176895
0.04891592,0.29777433,0.00381854,-0.30591746,-0.05122287,-0.41487013,-0.35606838,-0.04502279
-0.03807383,0.33760527,-0.04114713,-0.02228347,0.06629737,-0.12382538,0.23004107,0.04519837
-0.17455711,-0.24412366,0.07058723,-0.12010024,0.49437199,0.1715102,-0.20849509,-0.19921599
0.53992486,-0.7162495,-0.08780627,0.09728239,0.04417068,0.02277082,0.03513321,0.28990748
0.01487244,-0.48125864,-0.22563602,-0.62415552,0.05627199,-0.36879037,-0.45453797,0.11961958
-0.2180043,0.14386808,-0.28087648,-0.2067367,-0.3050651,-0.20824009,-0.05827817,-0.29901424
-0.21743875,0.13976504,0.16359483,0.44674946,-0.0897081,0.44713287,0.09361106,-0.36918687
-0.04246557,-0.21721692,-0.04957961,-0.19301147,-0.03831041,0.33231293,0.02945154,-0.38778659
-0.3132253,0.06436014,0.17678379,0.05209875,0.16420533,0.02818137,0.31679858,0.20431474
-0.08357865,0.15903221,0.25755294,0.02707593,0.02018415,-0.48784948,-0.18804419,0.35308886
-0.13136696,-0.29288132,0.26282073,0.00971296,0.42061209,-0.22970066,-0.69886088,-0.5562908
0.4510581,-0.02361955,-0.16041254,0.5382421,-0.20533221,-0.23739884,-0.47884554,-0.25376573
-0.22860798,-0.3708988,-0.09078317,-0.23108198,0.25600831,-0.38441225,-0.38854559,-0.05730253
0.11431639,-0.42810076,0.16123579,0.37132492,0.14912332,0.04664182,0.06637868,-0.20957833
-0.11979812,0.04594299,-0.19346044,0.14689579,0.13259236,0.41223558,0.27408258,0.39888063
-0.04396112,-0.17294639,0.26884331,0.21170558,-0.21953734,-0.00474581,-0.12942247,0.27432629
0.26734551,0.20171593,-0.34550342,0.70627215,0.05055823,0.17591501,0.05005645,-0.32049335
0.17420375,0.139446,0.34747471,0.63796254,0.09807589,-0.52993014,-0.33282839,0.19649445
0.18749059,-0.71143218,-0.13338827,-0.45550952,-0.26265741,-0.05125879,-0.20259888,0.17375081
0.19968925,0.06216538,0.08240301,-0.01565218,0.13651153,-0.52590027,-0.17832651,0.16258726
0.53355522,-0.15862434,-0.14531323,0.04830446,-0.28724311,-0.00039726,-0.05413432,0.3798239
0.145612,0.03958395,-0.15924346,-0.0729969,-0.20546211,-0.23601654,-0.58809706,0.42291571
0.06750962,-0.32218977,0.14101316,0.20581886,-0.0607767,0.02946052,-0.25637826,0.00926403
0.66381524,-0.04790432,-0.05281064,0.34234261,-0.05056899,0.07310035,0.01180335,-0.00596851
0.58187143,-0.21092937,-0.34040766,0.35538973,0.29035319,-0.4520645,-0.4399578,0.30284835
0.14551667,0.0988324,-0.1439798,0.42416664,0.01206534,-0.32487143,0.16282168,0.1408036
-0.28678052,0.23192024,-0.38494377,0.18034819,-0.15210594,-0.16897927,-0.06172733,-0.45670006
0.35789547,-0.18626831,-0.07556788,-0.10694972,0.27046756,-0.43145996,0.16959408,-0.17439166
-0.52392139,0.2279089,0.09621906,0.36394153,0.45247123,-0.36646613,-0.25686845,-0.22418654
-0.57004256,0.09782282,-0.37425088,0.00276374,-0.72937617,-0.24621597,-0.09594052,0.5782035
-0.11099824,-0.25871195,0.15428246,-0.2100383,0.23257609,0.06351008,-0.12556222,-0.26956089
-0.24419419,-0.37416093,-0.02402591,0.12647497,0.16482231,-0.29378223,-0.27215378,0.38156575
-0.10094931,-0.02591768,-0.14325672,0.52357072,0.04209011,-0.41822357,0.09033227,-0.1909408
-0.1136082,0.2342931,0.50209311,-0.20760344,-0.20576327,-0.12874574,0.05822153,0.01159306
0.09752776,-0.24107674,-0.0756727,-0.32612982,-0.43538479,0.06102107,-0.68851842,0.36452883
-0.45357177,0.0835627,0.3104205,-0.12597597,-0.169466,-0.51447325,-0.03187217,0.01787328
-0.25420308,-0.21387046,0.17565554,-0.34246968,-0.1404464,-0.57389316,-0.47629173,0.52394705
0.69058216,0.16144604,0.15887491,-0.0594845,0.16810753,-0.1972755,-0.24322254,0.61683541
-0.20445126,0.08038648,-0.01804892,0.30094144,-0.06977842,-0.20052716,-0.45207345,-0.04106176
-0.09508126,0.4396065,0.30082878,0.32148837,-0.04474001,-0.21179967,0.29536477,-0.08995103
0.26028526,0.17588917,0.07785507,0.0097253,-0.07414634,0.07479214,-0.20211768,0.30546352
0.02461031,-0.4822848,-0.01441324,-0.10960777,0.5453869,-0.3748371,0.160229,0.18957544
0.02896325,0.41515068,-0.01119785,-0.34941396,-0.19130599,-0.49999696,-0.64909289,0.17210379
0.36565847,-0.28597021,-0.19098788,0.37191057,-0.28613416,0.08723019,-0.18583976,-0.22972661
0.27152807,-0.42501195,0.13197766,-0.62508287,-0.31523799,-0.60032844,-0.51379251,0.00204869
0.05389799,-0.5415815,-0.16409702,0.00134331,0.0654695,0.12018856,0.07042119,0.33391067
-0.16202082,-0.04861897,-0.43078874,0.34087835,0.22099204,-0.19030778,-0.51403116,-0.21209693
0.16673143,-0.25169983,-0.08993624,0.21676121,0.23041829,-0.51647255,0.28764514,-0.07325811
0.12725878,-0.1639116,0.1064059,0.73195385,0.18224514,-0.1390448,-0.17504167,0.09375061
-0.18969979,-0.28727908,0.01433636,-0.40634393,-0.29627207,0.10764791,0.00159924,-0.11668676
-0.19678965,-0.03324795,-0.12962136,0.47401278,0.14645001,-0.35369988,-0.20322657,0.22001895
0.05735753,-0.18960048,-0.3076768,-0.25973583,-0.15012932,-0.45213602,-0.29098049,0.43816568
-0.33332839,-0.41970283,-0.38422234,0.14319358,0.13169136,-0.08576485,-0.56830093,0.12893504
0.07063878,-0.12483683,-0.52371667,-0.06642217,0.07941268,-0.49447909,-0.12344781,-0.01312693
-0.12398955,0.2453606,-0.08137043,-0.04954458,-0.31587139,-0.13744496,0.05092035,-0.11042647
-0.46447795,0.42607032,0.10243846,0.51582391,-0.16077536,-0.06464774,0.06592829,0.00183462
-0.01937921,-0.52514608,0.0523542,0.30790088,-0.03551603,-0.14261972,0.3787958,0.12005211
0.60341872,0.20729661,0.14242471,0.01060969,0.00644582,-0.20713954,0.00471411,-0.67880075
-0.0174188,-0.53388466,0.37879294,0.04529883,-0.44073705,-0.79717451,0.07498663,0.09683852
0.31391366,-0.22107887,0.23199118,-0.06607309,-0.00889928,-0.61138761,-0.12237824,0.2555768
0.03380372,0.18401769,0.25051575,-0.00906862,-0.11599117,-0.13009353,-0.06634402,0.07421175
-0.28748171,0.36197529,0.38620754,0.28396704,0.24270167,-0.28216966,-0.34241082,-0.33022858
0.1648932,0.1131455,-0.02776423,0.18457783,-0.04129197,0.47521643,-0.44198922,0.54078574
-0.44212258,0.09600457,-0.46782644,0.11539531,0.74854578,-0.25596383,0.00332946,-0.07910082
-0.34286201,0.34265456,-0.22720595,0.33776682,0.00900398,0.3320364,-0.06435618,-0.19024766
-0.06781686,-0.0299819,-0.0840869,0.39918846,0.19326191,-0.37770102,-0.24434962,-0.16949799
-0.09031638,0.32479369,0.39846729,-0.37113908,0.08226837,0.01973206,-0.30216435,-0.16244685
0.30881436,-0.17236294,0.13723826,0.08661302,0.00263403,0.09400688,-0.25465624,0.05512511
-0.15932015,0.10211022,0.17797043,-0.07965575,-0.18647374,-0.1232273,0.26345565,0.08410541
0.15325694,-0.12086293,-0.21807899,-0.46697705,0.1776497,0.45785315,-0.24618066,-0.02411714
-0.17146104,-0.18580402,-0.04928144,0.39781033,-0.29654919,0.09345791,-0.15804264,0.21236462
-0.20889997,0.05475145,-0.01060817,-0.24831622,0.00860097,0.32974681,-0.39957241,-0.13425995
-0.09836919,0.13079881,-0.1218,-0.19313331,0.00493112,-0.08095831,-0.27147829,0.21425836
0.11934529,0.38433799,-0.20475209,-0.1317549,0.06464234,-0.72176347,0.10338323,0.41359588
-0.19980566,-0.2229622,0.17781309,-0.12142103,-0.11864846,-0.00219104,-0.39294791,-0.08407105
0.4547578,0.01066845,-0.14040681,0.23270372,0.03960249,-0.05459816,-0.63797687,-0.04944914
0.23953474,0.33445749,-0.0369149,0.34989528,0.00768117,0.08056999,0.06409145,0.08563507
0.22721354,-0.05142299,0.11521089,0.41930068,-0.50031768,0.24121088,-0.12141548,0.08156079
0.18379572,-0.24112863,-0.16438601,0.33143441,0.09470207,-0.2880073,-0.08011679,0.42196558
0.09597089,-0.29291974,-0.29730255,0.09143375,0.17769001,0.21405207,-0.55688474,-0.3825665
-0.20748771,-0.24092824,-0.18765716,-0.14449643,0.01398989,-0.12545962,0.33953858,-0.15103897
-0.19128014,-0.37732797,0.11518791,0.21295489,-0.12367681,-0.27942251,-0.12520423,-0.03051951
0.17837494,0.04776378,0.02732703,-0.3261876,0.38740098,0.05224381,-0.04140375,-0.36151068
-0.33162366,-0.5391229,0.08027001,0.20588663,-0.09095866,-0.46645203,0.45702153,0.30014456
-0.06276235,0.03827356,-0.30201318,0.50660908,0.0171968,0.03094752,-0.35115188,-0.07603714
0.54522948,-0.05103341,-0.01829125,0.12315252,-0.46434162,-0.03965209,-0.11839646,0.22966801
-0.10581829,0.01621032,-0.06844211,-0.02947198,0.02454486,-0.20174638,0.06087523,-0.0358034
0.08935231,-0.09911258,0.1070202,0.02335336,0.32312268,0.1240012,-0.02429308,0.13747464
-0.04378071,0.08686929,-0.08987854,-0.03280247,0.1789392,0.36047524,0.19887293,-0.23256965
0.43441105,-0.24335953,-0.29226881,-0.01792644,0.59997675,0.40773468,0.04296387,-0.0954466
0.09717675,-0.26477255,-0.19481784,0.17310205,-0.66559065,-0.26211375,-0.58367594,-0.03019971
0.37560919,-0.12226527,-0.45120016,0.11166825,-0.22128005,-0.090845,-0.06645275,-0.00286299
0.16062943,0.05503658,-0.09171907,0.20830464,-0.30306862,-0.44405643,0.25216694,0.10924597
-0.44346081,0.00527437,-0.40860122,0.3405263,-0.06487811,-0.19321741,0.23065238,-0.19901661
0.20408439,-0.3683478,0.53688021,0.37626266,0.7471653,0.02231063,-0.05691089,-0.16978141
0.0225122,0.30955347,0.23868954,0.00185078,-0.01679753,0.42829461,-0.4320476,0.05917683
0.25096533,0.31030691,-0.13700945,0.30038181,0.02314472,-0.17109809,-0.00076488,0.07136449
-0.09807674,-0.70587631,0.10437929,-0.39848045,-0.04925198,0.52889541,-0.2758318,0.06705773
0.10768001,-0.39523393,0.50894705,0.45620336,0.04730091,-0.1008644,-0.06956504,0.11247451
-0.34560015,0.04542654,0.00596175,0.58659847,-0.42567418,0.28181716,0.05478412,0.07129553
0.15783437,-0.370573,-0.01062716,-0.32900354,-0.16440068,-0.39061422,0.23411251,0.25546073
-0.81452845,-0.49893357,-0.08214418,-0.23824815,-0.10713515,0.32271228,-0.13151539,0.09336338
0.14870162,-0.00945194,-0.01581293,0.114126,0.09341324,-0.07853226,0.12495014,0.2722393
-0.5026435,0.5364735,-0.22992891,0.0739564,-0.23196603,0.05875325,-0.51272834,0.61303334
0.25204379,-0.13141259,-0.53777625,0.19671468,0.11031921,0.00586227,0.18819242,0.7525807
-0.26935646,0.17087083,-0.17399594,0.21275488,-0.18758166,-0.14438596,0.04674549,-0.48271164
0.0762587,0.14399686,-0.05045037,0.19860912,-0.07269135,-0.34270406,-0.35490021,0.42772971
0.22808206,-0.40054806,-0.31193539,0.21838087,-0.24198893,0.12398206,-0.41858021,0.04747467
0.64278997,0.14727917,0.43721375,0.09740297,0.25698269,0.01447374,0.36220562,-0.05911353
0.14449696,-0.02099157,-0.30433818,0.15076322,0.29873245,-0.07403243,0.26805634,-0.33668906
0.34161712,-0.01203575,-0.02437665,-0.05315002,-0.07248388,-0.07092302,0.27112339,0.26449883
0.20971458,-0.35833534,0.33677157,0.03581605,0.6143461,0.07971039,-0.62927384,0.09261345
0.00134665,0.02564884,0.1240857,-0.01917458,0.12390193,-0.54521436,0.24585332,0.20102772
0.06426249,-0.0781309,-0.10071913,0.18993775,-0.17311152,0.06696064,-0.31268293,0.42148043
0.01625841,-0.21440145,0.64118763,0.11531736,0.15138214,-0.28649346,-0.06422904,0.31231889
0.17135041,-0.22898766,-0.38013236,0.04228256,-0.12634514,-0.05683031,0.09195475,0.4107586
-0.03209908,-0.05404115,-0.37318724,0.19030816,-0.47352575,-0.28974463,0.16167448,-0.03071709
0.02547744,0.22438447,0.30352275,-0.25628417,-0.03378445,0.03737359,0.1986562,0.04779293
-0.49419485,-0.37847655,0.86856283,0.39302575,-0.15015858,0.47516763,-0.16354289,0.19432094
-0.13175758,0.08927646,-0.072866,-0.32525479,0.13657625,-0.22252889,-0.24168374,0.62092188
-0.2431765,-0.29964866,-0.51694664,0.09803317,-0.01287711,0.43092194,0.11239499,-0.08086277
-0.12112607,0.39783492,-0.05739466,-0.27266814,0.16985517,-0.1254686,-0.37068857,-0.05253255
-0.0678453,-0.22212962,-0.30915151,0.3006545,-0.36367003,-0.32577904,-0.04865083,-0.02138582
0.18760634,0.34157553,-0.56492544,0.53450566,0.24406778,-0.07460316,-0.29067886,0.00218118
-0.06381188,-0.36410809,-0.30337066,0.3681263,0.44666,0.11263295,-0.22730497,0.20533051
0.3712721,0.61575152,0.48099588,-0.45759343,-0.34289749,0.17220487,-0.36842573,0.12468682
0.25165247,-0.4737164,-0.10864571,-0.41665819,-0.25890087,-0.14211898,-0.18005712,0.71700802
0.01064633,-0.46941646,0.17836686,-0.47092912,0.1148424,-0.12369576,0.17452304,0.36833588
0.12878626,-0.0730719,0.24309438,0.3908601,0.49353017,-0.11510664,0.01415859,0.22617047
-0.51901728,-0.31952705,-0.12758588,0.61367669,-0.47658826,0.05273055,-0.14651089,-0.46115814
0.26575392,0.38490297,0.19131506,0.05791003,0.22742881,0.00476483,-0.09212157,-0.00233903
0.03441122,0.12034202,0.02754257,0.49335421,-0.09336714,-0.3313531,-0.01648927,0.38706272
0.42796243,-0.2221599,0.28974918,0.07046479,-0.04753113,-0.37698427,-0.12821913,0.31043685
-0.09471532,-0.18144351,-0.2143454,0.00667431,0.18869298,-0.03202816,-0.57615441,0.19247881
0.0745019,0.04267692,-0.17040704,0.48313471,-0.57809959,-0.28967097,0.1869584,0.56693557
0.19517985,-0.6057684,0.22179325,0.4017799,0.14381334,0.08312907,-0.51768858,-0.14057282
0.17551759,-0.08600928,-0.3156904,0.08344487,0.33091828,0.49426584,-0.29302595,-0.09584001
-0.25342272,0.14929093,0.00295283,0.02786877,0.23201712,-0.02623593,-0.23664942,0.3337399
0.47692839,-0.05531406,-0.13290213,-0.15890528,0.11416364,0.47593445,0.07152006,0.22149487
0.38945683,-0.19293289,-0.00384939,0.19223031,0.46713026,-0.36022618,0.10885306,0.03015596
-0.11472731,-0.12593426,-0.12930383,0.00589806,0.02969774,0.01332846,-0.00781338,0.20856686
0.53580521,-0.52281396,-0.34039838,0.70782465,-0.19303866,-0.05810199,-0.22075482,0.45199454
0.26810811,0.38895713,-0.07756322,-0.12879945,-0.34109326,-0.06628284,-0.17784297,0.08093464
0.10832464,0.16115828,0.0729966,0.51159155,0.67011136,-0.21954708,-0.2599612,-0.11078875
0.28683118,-0.05690707,-0.17114861,0.08178462,0.06523303,-0.23336644,0.05424318,-0.87218578
0.21012163,0.43569104,-0.43965157,0.07747876,0.15424632,-0.5032678,-0.02941383,-0.08063367
-0.1315818,0.23261946,-0.08606333,0.15407971,-0.15129937,-0.10022261,0.05269719,-0.12737305
0.10543065,-0.29156067,-0.42923486,0.30464499,0.30482107,0.16649498,-0.24374912,-0.2174061
-0.03674938,-0.21448189,-0.0544798,-0.26666586,0.4632952,-0.55800538,0.18535052,-0.05105478
0.0212392,0.59748761,-0.29585,-0.36857993,-0.04118783,0.40958078,-0.11413728,0.13950357
-0.17680079,0.12630805,-0.16721458,0.30461671,0.07461137,0.03510627,0.07860911,0.34936774
-0.16139389,0.50033112,-0.27173988,0.15489738,-0.32107726,0.08652772,-0.02679517,0.20938377
0.14823499,-0.08264675,-0.4151221,-0.02119488,-0.0850161,-0.22274691,-0.3863375,0.1133093
-0.33805096,-0.34636258,0.04637087,-0.00950061,-0.22526277,-0.15907721,0.21443801,-0.36845474
-0.19425636,0.02903233,-0.20626685,-0.00774047,-0.19198551,-0.70469459,-0.22588306,0.07923142
0.38495167,-0.35193307,0.26230499,0.26283826,-0.13924856,-0.53492058,-0.00385743,0.05812362
0.08688567,0.2762505,0.1833732,0.53344459,0.15041792,-0.4445432,-0.27707517,0.30443969
0.3152735,0.15769789,0.18839995,0.15991672,0.06387006,0.05347072,0.02131347,0.1311004
-0.03752643,0.37670311,-0.41526053,-0.02378455,0.15305411,0.28196629,-0.37720816,-0.13771299
0.01957327,-0.11812043,0.26430148,0.44547625,-0.0806324,-0.4269895,0.10350876,-0.2242468
0.33664407,-0.19592435,-0.14815384,-0.26672983,-0.08591392,-0.8541659,-0.18131768,0.23263576
0.70105816,-0.10606084,0.11386752,-0.05273421,-0.26448155,0.07258848,-0.13420224,0.07229619
0.2851431,0.54481964,-0.08868112,0.23807982,0.19875995,-0.09260841,-0.2938437,0.00456101
-0.1297867,-0.23104917,-0.15439933,0.52537718,-0.14411826,-0.26298638,-0.16380244,-0.13454194
-0.11000274,0.74728517,-0.47249522,-0.10882936,0.05720268,-0.59196039,-0.12119307,-0.33588482
0.0767774,-0.00392143,0.42690698,-0.39712084,-0.20828621,0.15389799,-0.43401318,0.12045086
0.20350235,-0.45031928,-0.31850718,0.00186109,-0.13604397,-0.04425211,-0.42746249,0.327014
0.11909697,0.08501286,-0.08732735,-0.46260004,0.10586397,-0.47174321,0.03213763,0.04391218
0.19886691,-0.43270655,-0.22213389,0.14163729,0.30806097,0.53623269,-0.84648279,0.05015288
-0.20351664,0.48913094,0.08762931,-0.03152413,0.32925417,-0.1654309,-0.46418657,0.19264916
0.16145273,0.21477069,-0.03756474,0.02904014,-0.82515357,0.09296163,-0.21480721,-0.16640891
0.10479887,-0.24939764,-0.06917232,0.63063498,0.26279015,-0.27789508,-0.35752248,-0.26451918
0.30038352,0.17806351,-0.33698341,0.07785538,0.10147075,0.43873898,0.04077609,0.56728383
0.29188015,-0.50884181,0.38666016,-0.13703834,-0.11947529,-0.16401987,-0.38178131,-0.3040935
-0.29878035,0.38915153,-0.32772112,-0.09556459,0.35828091,-0.36231699,0.38180857,0.36883691
0.03757077,0.11979619,-0.4182032,0.39706389,-0.22382028,-0.43568547,-0.13027163,-0.427219
-0.0181981,-0.23928068,-0.00329058,0.08382436,-0.03369987,-0.41256176,0.0424083,-0.10923361
0.41390407,-0.50669704,-0.4231524,0.01413317,0.15727698,0.02866328,-0.67333293,0.35573661
0.03205807,-0.08392451,-0.03119473,0.58079638,-0.19753892,-0.31078377,0.18175788,0.04891512
0.0026214,0.23060865,0.09859506,0.09775696,0.24659954,-0.42833209,-0.02424652,-0.24305542
-0.55239706,-0.07131672,-0.33854853,0.01676284,-0.05476192,-0.27849312,-0.29662147,0.09156486
0.38879741,0.12953779,-0.35203917,0.02096684,-0.13572473,0.1414665,-0.47722765,-0.02960841
-0.76362427,-0.0514279,-0.0160482,0.20912393,-0.1573872,0.07535986,0.36245102,0.11725949
0.63041372,-0.03381198,-0.71740772,0.28028334,0.23808955,-0.32019483,-0.5021727,0.25609348
-0.48757273,0.12556808,0.36543309,-0.03870857,0.14113233,-0.52917788,-0.33667586,-0.32759772
0.22844279,0.35965046,-0.07917003,-0.05050612,0.15277535,-0.18005207,-0.31302474,0.12597206
0.23545943,-0.24824261,-0.48420186,0.42111894,0.62326735,-0.39596536,-0.11284237,-0.00615876
0.17260813,-0.29268271,0.15421586,0.2215308,-0.18449318,-0.35977301,0.11167127,0.34560788
-0.18895422,-0.05297428,-0.30050548,-0.17640029,0.19514665,0.31860354,-0.28850682,-0.14367225
0.06363565,0.24995456,-0.55238076,-0.05815223,-0.29782364,-0.10894354,0.1319702,-0.20904633
-0.254352,-0.25641915,-0.32438133,-0.00869161,0.06645514,-0.49472417,-0.28235402,0.09087694
0.05271837,-0.14805231,0.22143309,-0.03521818,-0.10062827,-0.36698052,0.05102187,-0.51270395
0.10387934,0.01615174,-0.17142155,-0.05639068,-0.5202259,-0.25897172,0.3505434,0.0009942
-0.28655635,0.11423074,0.13745875,-0.14713765,0.00105455,-0.2893561,-0.8978485,0.00301388
0.35191958,0.21196372,-0.18175159,-0.02586287,0.08746608,0.12527181,-0.12753903,0.17713728
-0.34273028,0.16963922,-0.22259299,0.23663799,0.51730567,0.04958962,-0.35857683,0.15761785
